geneID,GeneName,Chrom,Strand,Start,End,GeneLength,BC_1_fpkm,BC_2_fpkm,BC_3_fpkm,BC_DOX_1_fpkm,BC_DOX_2_fpkm,BC_DOX_3_fpkm,GeneType,GeneDescription
ENSG00000225438,KRT41P,chr17,-,39562764,39568027,1293,0,0,0,0,0,0,pseudogene,keratin_41_pseudogene
ENSG00000119446,RBM18,chr9,-,124999903,125027118,4974,6.42457493,7.124233959,7.040902393,8.504668643,8.823086681,8.671463658,protein_coding,RNA_binding_motif_protein_18
ENSG00000231249,ITPR1-AS1,chr3,-,4532575,4534847,858,0.096991051,0.221649172,0.497774866,0.304073147,0.280782559,0.351950292,antisense,ITPR1_antisense_RNA_1_(head_to_head)
ENSG00000231245,C1DP1,chr10,-,32800264,32800665,402,0.414021503,0.315381409,0.151773573,0.092713134,0.599282178,0.375588744,pseudogene,C1D_nuclear_receptor_corepressor_pseudogene_1
ENSG00000196139,AKR1C3,chr10,+,5077546,5149878,1807,36.26697769,39.99252685,41.46316277,146.1744933,130.0770654,128.5935214,protein_coding,aldo-keto_reductase_family_1_member_C3
ENSG00000235636,NUS1P1,chrX,-,47372001,47372882,882,1.17939799,0.934344242,0.760932813,0.92965415,0.728379245,1.02712024,pseudogene,nuclear_undecaprenyl_pyrophosphate_synthase_1_homolog_(S._cerevisiae)_pseudogene_1
ENSG00000253713,CTC-264O10.2,chr5,-,166543323,166546590,490,0,0,0,0,0,0,lincRNA,-
ENSG00000237972,TUBG1P,chr7,+,43958296,43959653,1358,0.03064003,0.046680164,0.044928554,0,0.147834705,0,pseudogene,tubulin_gamma_1_pseudogene
ENSG00000237970,TMEM161BP1,chr10,+,37626343,37627799,1457,0,0,0,0,0,0,pseudogene,transmembrane_protein_161B_pseudogene_1
ENSG00000167286,CD3D,chr11,-,118209669,118213459,861,0,0,0,0.043287666,0.139902111,0.058453997,protein_coding,CD3d_molecule_delta_(CD3-TCR_complex)
ENSG00000237353,PATE4,chr11,+,125703211,125709964,1983,0,0,0,0,0,0,protein_coding,prostate_and_testis_expressed_4
ENSG00000268785,RPL7P50,chr19,+,6593340,6594066,727,0.286170296,0.261588706,0.167848629,0.461397689,0.110459163,0.484597307,pseudogene,ribosomal_protein_L7_pseudogene_50
ENSG00000232455,LARS2-AS1,chr3,-,45525466,45551037,575,0,0,0,0,0,0,antisense,LARS2_antisense_RNA_1
ENSG00000176894,PXMP2,chr12,+,133264192,133297276,1050,1.069949856,1.147087238,1.104044336,1.100372458,1.03247758,1.437968336,protein_coding,peroxisomal_membrane_protein_2_22kDa
ENSG00000180155,LYNX1,chr8,-,143845752,143859640,4706,0.008841726,0,0.025929867,0.340552325,0.264494068,0.470563374,protein_coding,Ly6/neurotoxin_1
ENSG00000263331,CTC-508F8.1,chr16,+,21132079,21141429,405,0,0,0,0,0.099140508,0,antisense,-
ENSG00000214530,STARD10,chr11,-,72465774,72505213,1963,105.3900911,109.2803811,109.6555176,170.8983143,172.7575126,160.3704625,protein_coding,StAR-related_lipid_transfer_(START)_domain_containing_10
ENSG00000132600,PRMT7,chr16,+,68344877,68392466,4238,6.99049615,8.361477044,6.867199099,5.364585846,4.793974608,4.53648812,protein_coding,protein_arginine_methyltransferase_7
ENSG00000132604,TERF2,chr16,-,69389464,69442474,2983,26.76767687,26.71247758,29.16677991,17.02981458,17.63291878,17.96857852,protein_coding,telomeric_repeat_binding_factor_2
ENSG00000227166,STSP1,chrY,+,17659096,17705211,1151,0,0,0,0,0,0,pseudogene,steroid_sulfatase_(microsomal)_pseudogene_1
ENSG00000186417,GLDN,chr15,+,51633826,51700210,4971,1.113260596,0.854403829,1.006450226,1.342074376,1.35697449,1.54904857,protein_coding,gliomedin
ENSG00000151490,PTPRO,chr12,+,15475331,15750333,5301,5.918375297,6.039009602,7.159040063,0.442945263,0.386294511,0.531676653,protein_coding,protein_tyrosine_phosphatase_receptor_type_O
ENSG00000104497,SNX16,chr8,-,82711816,82755101,3452,2.989302418,2.44237868,2.26235834,2.105383142,3.035819073,2.988824684,protein_coding,sorting_nexin_16
ENSG00000151498,ACAD8,chr11,+,134123389,134135749,3315,15.77759139,15.92918716,17.5216753,15.24556323,15.66106013,17.01921196,protein_coding,acyl-CoA_dehydrogenase_family_member_8
ENSG00000196735,HLA-DQA1,chr6,+,32595956,32614839,5450,0,0,0,0,0,0,protein_coding,major_histocompatibility_complex_class_II_DQ_alpha_1
ENSG00000140157,NIPA2,chr15,-,23004684,23034427,3233,27.9410729,25.90175906,26.2697381,25.63872329,27.5213806,24.84531743,protein_coding,non_imprinted_in_Prader-Willi/Angelman_syndrome_2
ENSG00000180979,LRRC57,chr15,-,42834720,42841000,2649,8.057946255,8.614948562,8.153489496,6.035908544,5.805277448,5.623764424,protein_coding,leucine_rich_repeat_containing_57
ENSG00000241211,IQCJ-SCHIP1-AS1,chr3,-,159483176,159486401,508,0,0,0,0,0,0,antisense,IQCJ-SCHIP1_readthrough_antisense_RNA_1
ENSG00000253797,UTP14C,chr13,+,52598827,52607736,5529,9.068373864,8.942936747,9.148084193,11.93147109,12.30192234,12.88033674,protein_coding,UTP14_U3_small_nucleolar_ribonucleoprotein_homolog_C_(yeast)
ENSG00000149212,SESN3,chr11,-,94898704,94965705,9531,0,0.006651103,0.006401529,0,0.008425539,0,protein_coding,sestrin_3
ENSG00000179921,GPBAR1,chr2,+,219124219,219128582,2003,0.083093682,0,0.060921594,0.111644573,0.020045884,0.025126756,protein_coding,G_protein-coupled_bile_acid_receptor_1
ENSG00000162521,RBBP4,chr1,+,33116743,33146258,2385,80.93287137,81.89086551,85.69956865,63.93054591,59.6638803,58.95971638,protein_coding,retinoblastoma_binding_protein_4
ENSG00000165555,NOXRED1,chr14,-,77860364,77889860,2023,0.267384624,0.282019263,0.361915827,0.294775522,0.496192609,0.373175174,protein_coding,NADP-dependent_oxidoreductase_domain_containing_1
ENSG00000253134,CTC-436K13.2,chr5,+,157702719,157705821,346,0,0,0,0,0,0,lincRNA,-
ENSG00000254642,COX6CP5,chr11,+,7999028,7999255,228,0,0,0,0,0,0,pseudogene,cytochrome_c_oxidase_subunit_VIc_pseudogene_5
ENSG00000240990,HOXA11-AS,chr7,+,27224137,27228912,1723,14.58614816,13.35529526,12.00429427,12.28656196,12.09450909,12.09295484,antisense,HOXA11_antisense_RNA
ENSG00000232928,DDX3YP1,chrX,+,73340847,73351758,1950,0,0,0,0,0.061772163,0.025809688,pseudogene,DEAD_(Asp-Glu-Ala-Asp)_box_polypeptide_3_Y-linked_pseudogene_1
ENSG00000196074,SYCP2,chr20,-,58438618,58508710,5567,0.029897008,0.068322252,0.076718311,0.08033917,0.043274912,0.072324615,protein_coding,synaptonemal_complex_protein_2
ENSG00000120094,HOXB1,chr17,-,46605888,46608359,2020,0.020598595,0,0,0,0.039754362,0,protein_coding,homeobox_B1
ENSG00000175697,GPR156,chr3,-,119883492,120003941,4442,0.009367213,0.014270973,0.068677371,0.067124142,0.063274053,0.10197209,protein_coding,G_protein-coupled_receptor_156
ENSG00000161921,CXCL16,chr17,-,4636821,4643217,2222,30.63572795,33.29346126,31.05565995,22.7783904,23.74419638,23.51097644,protein_coding,chemokine_(C-X-C_motif)_ligand_16
ENSG00000253693,CTC-535M15.2,chr5,+,164776036,165205694,734,0,0,0,0,0,0,processed_transcript,-
ENSG00000167566,NCKAP5L,chr12,-,50184929,50222533,4900,5.680924236,5.265389166,5.354199977,5.119013808,4.769063109,4.62204108,protein_coding,NCK-associated_protein_5-like
ENSG00000249965,CDC42P4,chr4,+,110476326,110476888,563,0,0.112596205,0,0,0,0.089394124,pseudogene,cell_division_cycle_42_pseudogene_4
ENSG00000173338,KCNK7,chr11,-,65360326,65363467,1563,0.319456131,0.324461488,0.273250694,0.643831325,0.74498098,0.837204853,protein_coding,potassium_channel_subfamily_K_member_7
ENSG00000132950,ZMYM5,chr13,-,20397622,20437776,3268,4.978329859,3.394596406,3.808643575,4.094300529,4.545962419,4.558553231,protein_coding,zinc_finger_MYM-type_5
ENSG00000132958,TPTE2,chr13,-,19997017,20110903,1793,0,0.070710165,0,0,0,0,protein_coding,transmembrane_phosphoinositide_3-phosphatase_and_tensin_homolog_2
ENSG00000271228,CTC-336P14.1,chr2,+,32238130,32238437,308,0,0,0.792376318,0.968069611,0.391089993,0.490216478,antisense,-
ENSG00000067225,PKM,chr15,-,72491370,72524164,3016,783.3034941,760.510792,685.5463352,662.6791169,692.2343008,699.982103,protein_coding,pyruvate_kinase_muscle
ENSG00000170819,BFSP2,chr3,+,133118839,133194066,1558,0,0,0,0,0,0,protein_coding,beaded_filament_structural_protein_2_phakinin
ENSG00000171448,ZBTB26,chr9,-,125677845,125693779,4443,1.901116295,2.011754334,2.293307916,1.895830224,2.060462423,2.038982786,protein_coding,zinc_finger_and_BTB_domain_containing_26
ENSG00000269044,CTC-429P9.3,chr19,-,16744614,16746080,1467,0.964356835,1.469200101,1.164528522,1.092460287,1.259023634,1.337986897,sense_intronic,-
ENSG00000269043,CTC-513N18.6,chr19,+,20615358,20711421,811,0,0,0,0,0.049509132,0.06205782,lincRNA,-
ENSG00000267322,SCARNA17,chr18,+,47340393,47377429,1615,0.463755356,0.039251804,0,0.184622564,0.149171167,0.124653602,antisense,-
ENSG00000105821,DNAJC2,chr7,-,102952921,102985320,3033,13.41699951,13.68992396,13.92053403,10.42055281,10.25971878,10.88551038,protein_coding,DnaJ_(Hsp40)_homolog_subfamily_C_member_2
ENSG00000139289,PHLDA1,chr12,-,76419227,76427712,8069,53.51590948,48.22920067,46.9563247,28.79482207,29.69220753,29.90792366,protein_coding,pleckstrin_homology-like_domain_family_A_member_1
ENSG00000105792,C7orf63,chr7,+,89874488,89940377,6966,0.15530264,0.100101679,0.15765627,0.165861482,0.103751695,0.130048816,protein_coding,chromosome_7_open_reading_frame_63
ENSG00000147100,SLC16A2,chrX,+,73641085,73753752,4363,0.009536824,0,0,0,0.018405641,0.011535387,protein_coding,solute_carrier_family_16_member_2_(thyroid_hormone_transporter)
ENSG00000185483,ROR1,chr1,+,64239693,64647181,5832,0.292519822,0.260871042,0.272005725,0.172549445,0.151464666,0.060408478,protein_coding,receptor_tyrosine_kinase-like_orphan_receptor_1
ENSG00000212125,TAS2R15,chr12,-,11117024,11117951,928,0.044837458,0,0,0,0.08653428,0.05423372,pseudogene,taste_receptor_type_2_member_15_pseudogene
ENSG00000250124,CTC-261N6.2,chr5,-,85676478,85677244,767,0,0,0,0,0,0,lincRNA,-
ENSG00000186599,DEFB105B,chr8,+,7345191,7347115,331,0,0,0,0,0,0,protein_coding,defensin_beta_105B
ENSG00000196504,PRPF40A,chr2,-,153508107,153574511,8048,16.78739389,16.18661379,16.79979571,14.19879535,14.19884744,13.88296965,protein_coding,PRP40_pre-mRNA_processing_factor_40_homolog_A_(S._cerevisiae)
ENSG00000197454,OR2L5,chr1,+,248185250,248186188,939,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_2_subfamily_L_member_5
ENSG00000256407,CYB5RL,chr1,-,54606897,54665746,2382,0,0.026612789,0,0,0,0,protein_coding,NADH-cytochrome_b5_reductase-like;_Uncharacterized_protein_
ENSG00000182459,TEX19,chr17,+,80317123,80321652,1936,3.438773642,3.896491693,3.81331103,1.443853823,1.721388528,1.559779703,protein_coding,testis_expressed_19
ENSG00000155962,CLIC2,chrX,-,154505500,154563966,2655,0.517176013,0.620784649,0.735372975,0.46325139,0.650294521,0.49286297,protein_coding,chloride_intracellular_channel_2
ENSG00000151240,DIP2C,chr10,-,320130,735683,7894,0.052709857,0.064242881,0.069561286,0.056656722,0.106814039,0.133887348,protein_coding,DIP2_disco-interacting_protein_2_homolog_C_(Drosophila)
ENSG00000123685,BATF3,chr1,-,212859760,212873327,2357,0,0.053790126,0.077657586,0.015812762,0.017035174,0.085411781,protein_coding,basic_leucine_zipper_transcription_factor_ATF-like_3
ENSG00000169016,E2F6,chr2,-,11584501,11606297,3296,13.12910422,14.00155667,14.58684025,10.47107091,11.09781137,12.00197479,protein_coding,E2F_transcription_factor_6
ENSG00000240375,VPS26AP1,chr3,+,113638069,113639047,979,0,0,0,0.038070153,0,0,pseudogene,vacuolar_protein_sorting_26_homolog_A_(S._pombe)_pseudogene_1
ENSG00000130544,ZNF557,chr19,+,7069455,7087979,5990,2.076984835,2.127165993,2.342735324,2.258640543,2.406433092,2.613069338,protein_coding,zinc_finger_protein_557
ENSG00000157954,WIPI2,chr7,+,5229819,5273457,4476,22.97985839,24.0480438,23.90901715,22.95694031,22.72224702,22.73570579,protein_coding,WD_repeat_domain_phosphoinositide_interacting_2
ENSG00000253302,STAU2-AS1,chr8,+,74332239,74353761,2076,0.040085897,0,0,0,0,0,lincRNA,STAU2_antisense_RNA_1
ENSG00000121797,CCRL2,chr3,+,46448654,46451014,1796,3.359314229,3.247234416,2.038295428,11.97393228,11.7370549,11.57340328,protein_coding,chemokine_(C-C_motif)_receptor-like_2
ENSG00000257411,PA2G4,chr12,+,56495115,56503073,489,0,0,0,0,0,0,protein_coding,Uncharacterized_protein_
ENSG00000161583,TBC1D3G,chr17,-,34745936,34808104,3389,0,0,0,0,0,0,protein_coding,TBC1_domain_family_member_3G
ENSG00000231086,TSSK1A,chr22,+,19112392,19113159,768,0.216714381,0.330164912,0.15888796,0.048529531,0.052281127,0,pseudogene,testis-specific_serine_kinase_1A_pseudogene
ENSG00000248950,LDHBP3,chr5,-,92176514,92177335,822,0,0,0,0,0,0,pseudogene,lactate_dehydrogenase_B_pseudogene_3
ENSG00000241850,GSTTP1,chr22,-,24340828,24347258,593,0,0,0,0,0,0,pseudogene,glutathione_S-transferase_theta_pseudogene_1
ENSG00000248482,CTC-276P9.3,chr5,-,134460070,134466939,541,0,0,0,0,0,0,lincRNA,-
ENSG00000248483,POU5F2,chr5,-,93075976,93077309,1334,0,0,0,0,0,0,protein_coding,POU_domain_class_5_transcription_factor_2
ENSG00000175711,B3GNTL1,chr17,-,80900031,81009686,3324,3.968142016,3.299265261,3.377372946,2.074330868,2.186370327,2.437711063,protein_coding,UDP-GlcNAc:betaGal_beta-13-N-acetylglucosaminyltransferase-like_1
ENSG00000237669,HCG4P3,chr6,-,29973898,29974893,996,0.041776266,0.190938744,0.061258009,0.149681446,0,0.050531016,pseudogene,HLA_complex_group_4_pseudogene_3
ENSG00000147697,GSDMC,chr8,-,130760442,130799134,2714,0,0,0,0,0,0.018544175,protein_coding,gasdermin_C
ENSG00000136002,ARHGEF4,chr2,+,131594489,131804836,4788,4.510266206,5.335597381,5.058928919,4.110049928,4.109113177,4.456860924,protein_coding,Rho_guanine_nucleotide_exchange_factor_(GEF)_4
ENSG00000136003,ISCU,chr12,+,108956358,108963160,3685,20.15531954,19.93783924,19.63674087,16.67825003,17.12857424,16.60785139,protein_coding,iron-sulfur_cluster_scaffold_homolog_(E._coli)
ENSG00000118873,RAB3GAP2,chr1,-,220321635,220445796,7257,5.963005032,4.85679547,5.473259982,7.806453582,7.994970929,7.698094233,protein_coding,RAB3_GTPase_activating_protein_subunit_2_(non-catalytic)
ENSG00000270898,ASB3,chr2,-,53897430,54087297,2113,0,0,0,0.017638751,0.019002322,0,protein_coding,Ankyrin_repeat_and_SOCS_box_protein_3_
ENSG00000224036,CTSL1P2,chr10,+,48157041,48158148,391,0,0,0,0,0,0,pseudogene,cathepsin_L1_pseudogene_2
ENSG00000166347,CYB5A,chr18,-,71920530,71959251,5913,13.62342903,13.66892788,13.57907611,9.877076882,10.00232664,9.737231891,protein_coding,cytochrome_b5_type_A_(microsomal)
ENSG00000229122,AGBL5-IT1,chr2,+,27283906,27284683,339,0.368222664,0.56098817,0.179979282,1.209373098,0.592211002,0.59385123,sense_intronic,AGBL5_intronic_transcript_1_(non-protein_coding)
ENSG00000108469,RECQL5,chr17,-,73622925,73663269,3710,4.968425433,5.450657831,5.492812438,4.91249664,5.389662841,6.050319602,protein_coding,RecQ_protein-like_5
ENSG00000180066,C10orf91,chr10,+,134257831,134262912,1846,6.401409396,5.391381971,4.858563133,6.258889929,7.199502088,6.979521284,protein_coding,chromosome_10_open_reading_frame_91
ENSG00000127837,AAMP,chr2,-,219128850,219134980,2270,62.32209147,66.77069015,66.30793524,53.93576383,52.7281196,53.98715922,protein_coding,angio-associated_migratory_cell_protein
ENSG00000183607,GKN2,chr2,-,69172364,69180102,1498,0,0,0,0,0,0.033597391,protein_coding,gastrokine_2
ENSG00000112293,GPLD1,chr6,-,24424793,24495433,3489,0.143109754,0.327042114,0.3147703,0.181599759,0.092065132,0.15867521,protein_coding,glycosylphosphatidylinositol_specific_phospholipase_D1
ENSG00000164251,F2RL1,chr5,+,76114758,76131140,2914,38.8247457,37.83050867,40.97542724,83.52008942,84.06546943,82.0046596,protein_coding,coagulation_factor_II_(thrombin)_receptor-like_1
ENSG00000100739,BDKRB1,chr14,+,96722161,96735304,1687,0.394633419,0.48849533,0.289332431,1.767429995,1.618452639,1.879502182,protein_coding,bradykinin_receptor_B1
ENSG00000248727,CTC-236F12.4,chr5,-,55753622,55777773,656,0,0,0,0.056815061,0,0,protein_coding,Uncharacterized_protein_
ENSG00000203416,FAM32B,chr22,+,17694618,17695045,428,0,0,0,0.174162056,0,0,pseudogene,family_with_sequence_similarity_32_member_B_(pseudogene)
ENSG00000203414,BTBD7P1,chr10,-,13198684,13200136,1453,0,0,0,0,0,0,pseudogene,BTB_(POZ)_domain_containing_7_pseudogene_1
ENSG00000187815,ZFP69,chr1,+,40942887,40962015,2871,0,0,0,0,0,0,protein_coding,ZFP69_zinc_finger_protein
ENSG00000249518,CTC-327F10.1,chr5,-,147231207,147232222,1016,0,0,0,0,0,0,pseudogene,-
ENSG00000163322,FAM175A,chr4,-,84382092,84444501,2869,6.221795085,5.987849676,6.571282584,6.014752476,6.031882692,5.64862431,protein_coding,family_with_sequence_similarity_175_member_A
ENSG00000137193,PIM1,chr6,+,37137979,37143202,2650,14.24132419,12.9893106,12.96237953,13.10802784,14.19710786,13.12349593,protein_coding,pim-1_oncogene
ENSG00000241187,CTC-209L16.1,chr5,+,154108791,154109254,464,0.089674916,0,0,0,0.08653428,0,pseudogene,-
ENSG00000270544,CTC-523E23.14,chr19,-,35393106,35395099,442,0,0.143420052,0,0,0,0,lincRNA,-
ENSG00000165868,HSPA12A,chr10,-,118430703,118502085,5722,3.243216679,3.489754264,3.188199925,1.960586279,1.627969621,1.838297514,protein_coding,heat_shock_70kDa_protein_12A
ENSG00000204140,CLPSL1,chr6,+,35748794,35761452,602,0,0,0,0,0,0,protein_coding,colipase-like_1
ENSG00000268166,CTC-471F3.6,chr19,+,40526292,40526948,657,0,0.192973099,0,0.226914338,0.366684072,0.076604097,lincRNA,-
ENSG00000269332,CTC-457E21.3,chr19,+,22779059,22786352,2033,0,0,0,0,0,0,pseudogene,-
ENSG00000116213,WRAP73,chr1,-,3547331,3569325,6089,7.797019672,7.464579158,8.126379361,4.535650173,4.510412816,4.661766292,protein_coding,WD_repeat_containing_antisense_to_TP73
ENSG00000109133,TMEM33,chr4,+,41937137,41962589,7482,18.27421856,16.68246255,17.94019624,20.07495864,20.18328229,20.792115,protein_coding,transmembrane_protein_33
ENSG00000198502,HLA-DRB5,chr6,-,32485120,32498064,1260,0,0,0,0,0,0,protein_coding,major_histocompatibility_complex_class_II_DR_beta_5
ENSG00000215199,YWHAZP6,chr9,-,34922181,34922918,738,0.056380977,0,0,0,0,0,pseudogene,tyrosine_3-monooxygenase/tryptophan_5-monooxygenase_activation_protein_zeta_pseudogene_6
ENSG00000214825,EI24P3,chr3,-,44566236,44567297,1062,0,0,0,0.035094802,0,0,pseudogene,etoposide_induced_2.4_pseudogene_3
ENSG00000073803,MAP3K13,chr3,+,185000729,185206885,9876,3.87610654,3.864092875,3.73763171,2.76624225,2.593855404,2.497079482,protein_coding,mitogen-activated_protein_kinase_kinase_kinase_13
ENSG00000172487,OR8J1,chr11,+,56127691,56128764,1074,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_8_subfamily_J_member_1
ENSG00000185619,PCGF3,chr4,+,699537,764428,5685,9.807612284,8.820194471,9.154629541,9.158687775,9.442937237,8.551927782,protein_coding,polycomb_group_ring_finger_3
ENSG00000233628,VN2R5P,chr9,-,40371838,40394460,1600,0,0,0,0,0,0,pseudogene,vomeronasal_2_receptor_5_pseudogene
ENSG00000073111,MCM2,chr3,+,127317066,127341276,3619,60.21198578,70.7485293,70.36976066,12.1523632,11.29445709,11.72347492,protein_coding,minichromosome_maintenance_complex_component_2
ENSG00000258980,EIF1AXP2,chr14,-,65995548,65996292,413,0,0,0,0,0,0,pseudogene,eukaryotic_translation_initiation_factor_1A_X-linked_pseudogene_2
ENSG00000152093,CFC1B,chr2,+,131278770,131285579,1071,0,0,0,0,0,0,protein_coding,cripto_FRL-1_cryptic_family_1B
ENSG00000235706,DICER1-AS1,chr14,+,95623982,95646263,2323,1.647887567,1.828343277,1.733472427,1.155182506,1.209915374,1.581579466,processed_transcript,DICER1_antisense_RNA_1
ENSG00000151615,POU4F2,chr4,+,147560045,147563626,3144,0,0,0,0,0,0,protein_coding,POU_class_4_homeobox_2
ENSG00000183066,WBP2NL,chr22,+,42394729,42454460,3403,0.0366816,0.03725634,0,0.010952301,0,0,protein_coding,WBP2_N-terminal_like
ENSG00000187959,CPSF4L,chr17,-,71244588,71258491,1275,0.358980997,0.397751612,0.382826519,0.204623341,0.251933527,0.276315484,protein_coding,cleavage_and_polyadenylation_specific_factor_4-like
ENSG00000187953,PMS2CL,chr7,+,6749759,6793493,3327,5.615423301,5.354089976,5.428266017,4.268148209,5.092907812,4.795388845,pseudogene,PMS2_C-terminal_like_pseudogene
ENSG00000187951,ARHGAP11B,chr15,+,30916697,31060329,2043,5.213874319,4.126818993,4.330338517,1.696609517,2.102914308,1.946149021,protein_coding,Rho_GTPase_activating_protein_11B
ENSG00000183396,TMEM89,chr3,-,48658192,48659288,662,0.125707435,0,0,0,0,0,protein_coding,transmembrane_protein_89
ENSG00000267749,CTC-265F19.1,chr19,-,2641836,2643851,2016,0,0,0,0,0,0,sense_intronic,-
ENSG00000226466,RPA2P2,chr10,-,82896296,82897091,796,0,0,0,0,0,0,pseudogene,replication_protein_A2_pseudogene_2
ENSG00000213865,C8orf44,chr8,+,67579850,67597799,1835,0.725609348,0.656371444,0.86448904,0.649951913,0.634553281,0.548543779,protein_coding,chromosome_8_open_reading_frame_44
